XVG Filename,Distance (nm),Lambda State,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_242_lambda_3.xvg,0.242,3,0.0,678414320000.0,-114586040000.0,0.0,-23584628.0,-23584895.0,-23584939.0,-23584953.0,-23584959.0,-23584961.0,-23584962.0,-23584962.0,-23584962.0,-23584962.0
dhdl_modified_242_lambda_4.xvg,0.242,4,0.0,678414320000.0,-114586040000.0,0.0,-23584628.0,-23584895.0,-23584939.0,-23584953.0,-23584959.0,-23584961.0,-23584962.0,-23584962.0,-23584962.0,-23584962.0
dhdl_modified_242_lambda_5.xvg,0.242,5,0.0,678414320000.0,-114586040000.0,0.0,-23584628.0,-23584895.0,-23584939.0,-23584953.0,-23584959.0,-23584961.0,-23584962.0,-23584962.0,-23584962.0,-23584962.0
dhdl_modified_242_lambda_6.xvg,0.242,6,0.0,678414320000.0,-114586040000.0,0.0,-23584628.0,-23584895.0,-23584939.0,-23584953.0,-23584959.0,-23584961.0,-23584962.0,-23584962.0,-23584962.0,-23584962.0
dhdl_modified_242_lambda_7.xvg,0.242,7,0.0,678414320000.0,-114586040000.0,0.0,-23584628.0,-23584895.0,-23584939.0,-23584953.0,-23584959.0,-23584961.0,-23584962.0,-23584962.0,-23584962.0,-23584962.0
dhdl_modified_242_lambda_8.xvg,0.242,8,0.0,678414320000.0,-114586040000.0,0.0,-23584628.0,-23584895.0,-23584939.0,-23584953.0,-23584959.0,-23584961.0,-23584962.0,-23584962.0,-23584962.0,-23584962.0
dhdl_modified_242_lambda_9.xvg,0.242,9,0.0,678414320000.0,-114586040000.0,0.0,-23584628.0,-23584895.0,-23584939.0,-23584953.0,-23584959.0,-23584961.0,-23584962.0,-23584962.0,-23584962.0,-23584962.0
dhdl_modified_243_lambda_0.xvg,0.243,0,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_243_lambda_1.xvg,0.243,1,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_243_lambda_2.xvg,0.243,2,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_243_lambda_3.xvg,0.243,3,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_243_lambda_4.xvg,0.243,4,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_243_lambda_5.xvg,0.243,5,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_243_lambda_6.xvg,0.243,6,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_243_lambda_7.xvg,0.243,7,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_243_lambda_8.xvg,0.243,8,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_243_lambda_9.xvg,0.243,9,0.0,609706120000.0,-106421250000.0,0.0,-22450368.0,-22450635.0,-22450679.0,-22450693.0,-22450699.0,-22450701.0,-22450702.0,-22450702.0,-22450702.0,-22450702.0
dhdl_modified_244_lambda_0.xvg,0.244,0,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_244_lambda_1.xvg,0.244,1,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_244_lambda_2.xvg,0.244,2,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_244_lambda_3.xvg,0.244,3,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_244_lambda_4.xvg,0.244,4,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_244_lambda_5.xvg,0.244,5,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_244_lambda_6.xvg,0.244,6,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_244_lambda_7.xvg,0.244,7,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_244_lambda_8.xvg,0.244,8,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_244_lambda_9.xvg,0.244,9,0.0,548197530000.0,-98868339000.0,0.0,-21374998.0,-21375265.0,-21375309.0,-21375323.0,-21375329.0,-21375331.0,-21375332.0,-21375332.0,-21375332.0,-21375332.0
dhdl_modified_245_lambda_0.xvg,0.245,0,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_245_lambda_1.xvg,0.245,1,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_245_lambda_2.xvg,0.245,2,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_245_lambda_3.xvg,0.245,3,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_245_lambda_4.xvg,0.245,4,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_245_lambda_5.xvg,0.245,5,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_245_lambda_6.xvg,0.245,6,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_245_lambda_7.xvg,0.245,7,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_245_lambda_8.xvg,0.245,8,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_245_lambda_9.xvg,0.245,9,0.0,493107840000.0,-91879047000.0,0.0,-20355202.0,-20355469.0,-20355513.0,-20355527.0,-20355533.0,-20355535.0,-20355536.0,-20355536.0,-20355536.0,-20355536.0
dhdl_modified_246_lambda_0.xvg,0.246,0,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_246_lambda_1.xvg,0.246,1,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_246_lambda_2.xvg,0.246,2,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_246_lambda_3.xvg,0.246,3,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_246_lambda_4.xvg,0.246,4,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_246_lambda_5.xvg,0.246,5,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_246_lambda_6.xvg,0.246,6,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_246_lambda_7.xvg,0.246,7,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_246_lambda_8.xvg,0.246,8,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_246_lambda_9.xvg,0.246,9,0.0,443743140000.0,-85409038000.0,0.0,-19387872.0,-19388139.0,-19388183.0,-19388197.0,-19388203.0,-19388205.0,-19388206.0,-19388206.0,-19388206.0,-19388206.0
dhdl_modified_247_lambda_0.xvg,0.247,0,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_247_lambda_1.xvg,0.247,1,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_247_lambda_2.xvg,0.247,2,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_247_lambda_3.xvg,0.247,3,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_247_lambda_4.xvg,0.247,4,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_247_lambda_5.xvg,0.247,5,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_247_lambda_6.xvg,0.247,6,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_247_lambda_7.xvg,0.247,7,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_247_lambda_8.xvg,0.247,8,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_247_lambda_9.xvg,0.247,9,0.0,399491660000.0,-79418229000.0,0.0,-18470164.0,-18470431.0,-18470475.0,-18470489.0,-18470495.0,-18470497.0,-18470498.0,-18470498.0,-18470498.0,-18470498.0
dhdl_modified_248_lambda_0.xvg,0.248,0,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_248_lambda_1.xvg,0.248,1,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_248_lambda_2.xvg,0.248,2,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_248_lambda_3.xvg,0.248,3,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_248_lambda_4.xvg,0.248,4,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_248_lambda_5.xvg,0.248,5,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_248_lambda_6.xvg,0.248,6,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_248_lambda_7.xvg,0.248,7,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_248_lambda_8.xvg,0.248,8,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_248_lambda_9.xvg,0.248,9,0.0,359804800000.0,-73869181000.0,0.0,-17599318.0,-17599585.0,-17599629.0,-17599643.0,-17599649.0,-17599651.0,-17599652.0,-17599652.0,-17599652.0,-17599652.0
dhdl_modified_249_lambda_0.xvg,0.249,0,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_249_lambda_1.xvg,0.249,1,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_249_lambda_2.xvg,0.249,2,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_249_lambda_3.xvg,0.249,3,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_249_lambda_4.xvg,0.249,4,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_249_lambda_5.xvg,0.249,5,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_249_lambda_6.xvg,0.249,6,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_249_lambda_7.xvg,0.249,7,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_249_lambda_8.xvg,0.249,8,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_249_lambda_9.xvg,0.249,9,0.0,324196700000.0,-68727841000.0,0.0,-16772779.0,-16773046.0,-16773090.0,-16773104.0,-16773110.0,-16773112.0,-16773113.0,-16773113.0,-16773113.0,-16773113.0
dhdl_modified_250_lambda_0.xvg,0.25,0,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_250_lambda_1.xvg,0.25,1,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_250_lambda_2.xvg,0.25,2,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_250_lambda_3.xvg,0.25,3,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_250_lambda_4.xvg,0.25,4,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_250_lambda_5.xvg,0.25,5,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_250_lambda_6.xvg,0.25,6,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_250_lambda_7.xvg,0.25,7,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_250_lambda_8.xvg,0.25,8,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_250_lambda_9.xvg,0.25,9,0.0,292233870000.0,-63962722000.0,0.0,-15988117.0,-15988384.0,-15988428.0,-15988442.0,-15988448.0,-15988450.0,-15988451.0,-15988451.0,-15988451.0,-15988451.0
dhdl_modified_251_lambda_0.xvg,0.251,0,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_251_lambda_1.xvg,0.251,1,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_251_lambda_2.xvg,0.251,2,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_251_lambda_3.xvg,0.251,3,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_251_lambda_4.xvg,0.251,4,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_251_lambda_5.xvg,0.251,5,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_251_lambda_6.xvg,0.251,6,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_251_lambda_7.xvg,0.251,7,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_251_lambda_8.xvg,0.251,8,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_251_lambda_9.xvg,0.251,9,0.0,263531280000.0,-59545059000.0,0.0,-15243072.0,-15243339.0,-15243383.0,-15243397.0,-15243403.0,-15243405.0,-15243406.0,-15243406.0,-15243406.0,-15243406.0
dhdl_modified_252_lambda_0.xvg,0.252,0,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_252_lambda_1.xvg,0.252,1,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_252_lambda_2.xvg,0.252,2,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_252_lambda_3.xvg,0.252,3,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_252_lambda_4.xvg,0.252,4,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_252_lambda_5.xvg,0.252,5,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_252_lambda_6.xvg,0.252,6,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_252_lambda_7.xvg,0.252,7,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_252_lambda_8.xvg,0.252,8,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_252_lambda_9.xvg,0.252,9,0.0,237745260000.0,-55448236000.0,0.0,-14535495.0,-14535762.0,-14535806.0,-14535820.0,-14535826.0,-14535828.0,-14535829.0,-14535829.0,-14535829.0,-14535829.0
dhdl_modified_253_lambda_0.xvg,0.253,0,0.0,214569220000.0,-51647754000.0,0.0,-13863350.0,-13863616.0,-13863660.0,-13863674.0,-13863680.0,-13863682.0,-13863683.0,-13863683.0,-13863683.0,-13863683.0
dhdl_modified_253_lambda_1.xvg,0.253,1,0.0,214569220000.0,-51647754000.0,0.0,-13863350.0,-13863616.0,-13863660.0,-13863674.0,-13863680.0,-13863682.0,-13863683.0,-13863683.0,-13863683.0,-13863683.0
dhdl_modified_253_lambda_2.xvg,0.253,2,0.0,214569220000.0,-51647754000.0,0.0,-13863350.0,-13863616.0,-13863660.0,-13863674.0,-13863680.0,-13863682.0,-13863683.0,-13863683.0,-13863683.0,-13863683.0
dhdl_modified_253_lambda_3.xvg,0.253,3,0.0,214569220000.0,-51647754000.0,0.0,-13863350.0,-13863616.0,-13863660.0,-13863674.0,-13863680.0,-13863682.0,-13863683.0,-13863683.0,-13863683.0,-13863683.0
dhdl_modified_253_lambda_4.xvg,0.253,4,0.0,214569220000.0,-51647754000.0,0.0,-13863350.0,-13863616.0,-13863660.0,-13863674.0,-13863680.0,-13863682.0,-13863683.0,-13863683.0,-13863683.0,-13863683.0
dhdl_modified_253_lambda_5.xvg,0.253,5,0.0,214569220000.0,-51647754000.0,0.0,-13863350.0,-13863616.0,-13863660.0,-13863674.0,-13863680.0,-13863682.0,-13863683.0,-13863683.0,-13863683.0,-13863683.0
dhdl_modified_253_lambda_6.xvg,0.253,6,0.0,214569220000.0,-51647754000.0,0.0,-13863350.0,-13863616.0,-13863660.0,-13863674.0,-13863680.0,-13863682.0,-13863683.0,-13863683.0,-13863683.0,-13863683.0
dhdl_modified_253_lambda_7.xvg,0.253,7,0.0,214569220000.0,-51647754000.0,0.0,-13863350.0,-13863616.0,-13863660.0,-13863674.0,-13863680.0,-13863682.0,-13863683.0,-13863683.0,-13863683.0,-13863683.0
