XVG Filename,Distance (nm),Lambda State,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_113_lambda_6.xvg,0.113,6,0.0,2.3867405e+20,-9.4561213e+16,0.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0
dhdl_modified_113_lambda_7.xvg,0.113,7,0.0,2.3867405e+20,-9.4561213e+16,0.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0
dhdl_modified_113_lambda_8.xvg,0.113,8,0.0,2.3867405e+20,-9.4561213e+16,0.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0
dhdl_modified_113_lambda_9.xvg,0.113,9,0.0,2.3867405e+20,-9.4561213e+16,0.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0,-207558610000.0
dhdl_modified_114_lambda_0.xvg,0.114,0,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_114_lambda_1.xvg,0.114,1,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_114_lambda_2.xvg,0.114,2,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_114_lambda_3.xvg,0.114,3,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_114_lambda_4.xvg,0.114,4,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_114_lambda_5.xvg,0.114,5,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_114_lambda_6.xvg,0.114,6,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_114_lambda_7.xvg,0.114,7,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_114_lambda_8.xvg,0.114,8,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_114_lambda_9.xvg,0.114,9,0.0,1.9018981e+20,-8.080518e+16,0.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0,-186906670000.0
dhdl_modified_115_lambda_0.xvg,0.115,0,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_115_lambda_1.xvg,0.115,1,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_115_lambda_2.xvg,0.115,2,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_115_lambda_3.xvg,0.115,3,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_115_lambda_4.xvg,0.115,4,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_115_lambda_5.xvg,0.115,5,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_115_lambda_6.xvg,0.115,6,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_115_lambda_7.xvg,0.115,7,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_115_lambda_8.xvg,0.115,8,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_115_lambda_9.xvg,0.115,9,0.0,1.5185297e+20,-6.9144305e+16,0.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0,-168462370000.0
dhdl_modified_116_lambda_0.xvg,0.116,0,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_116_lambda_1.xvg,0.116,1,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_116_lambda_2.xvg,0.116,2,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_116_lambda_3.xvg,0.116,3,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_116_lambda_4.xvg,0.116,4,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_116_lambda_5.xvg,0.116,5,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_116_lambda_6.xvg,0.116,6,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_116_lambda_7.xvg,0.116,7,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_116_lambda_8.xvg,0.116,8,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_116_lambda_9.xvg,0.116,9,0.0,1.2147857e+20,-5.9245513e+16,0.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0,-151973840000.0
dhdl_modified_117_lambda_0.xvg,0.117,0,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_117_lambda_1.xvg,0.117,1,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_117_lambda_2.xvg,0.117,2,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_117_lambda_3.xvg,0.117,3,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_117_lambda_4.xvg,0.117,4,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_117_lambda_5.xvg,0.117,5,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_117_lambda_6.xvg,0.117,6,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_117_lambda_7.xvg,0.117,7,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_117_lambda_8.xvg,0.117,8,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_117_lambda_9.xvg,0.117,9,0.0,9.7364376e+19,-5.0830586e+16,0.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0,-137219290000.0
dhdl_modified_118_lambda_0.xvg,0.118,0,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_118_lambda_1.xvg,0.118,1,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_118_lambda_2.xvg,0.118,2,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_118_lambda_3.xvg,0.118,3,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_118_lambda_4.xvg,0.118,4,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_118_lambda_5.xvg,0.118,5,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_118_lambda_6.xvg,0.118,6,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_118_lambda_7.xvg,0.118,7,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_118_lambda_8.xvg,0.118,8,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_118_lambda_9.xvg,0.118,9,0.0,7.8182727e+19,-4.3667229e+16,0.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0,-124003930000.0
dhdl_modified_119_lambda_0.xvg,0.119,0,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_119_lambda_1.xvg,0.119,1,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_119_lambda_2.xvg,0.119,2,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_119_lambda_3.xvg,0.119,3,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_119_lambda_4.xvg,0.119,4,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_119_lambda_5.xvg,0.119,5,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_119_lambda_6.xvg,0.119,6,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_119_lambda_7.xvg,0.119,7,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_119_lambda_8.xvg,0.119,8,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_119_lambda_9.xvg,0.119,9,0.0,6.2895377e+19,-3.7561095e+16,0.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0,-112156320000.0
dhdl_modified_120_lambda_0.xvg,0.12,0,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_120_lambda_1.xvg,0.12,1,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_120_lambda_2.xvg,0.12,2,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_120_lambda_3.xvg,0.12,3,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_120_lambda_4.xvg,0.12,4,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_120_lambda_5.xvg,0.12,5,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_120_lambda_6.xvg,0.12,6,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_120_lambda_7.xvg,0.12,7,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_120_lambda_8.xvg,0.12,8,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_120_lambda_9.xvg,0.12,9,0.0,5.0688744e+19,-3.2349234e+16,0.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0,-101525280000.0
dhdl_modified_121_lambda_0.xvg,0.121,0,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_121_lambda_1.xvg,0.121,1,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_121_lambda_2.xvg,0.121,2,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_121_lambda_3.xvg,0.121,3,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_121_lambda_4.xvg,0.121,4,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_121_lambda_5.xvg,0.121,5,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_121_lambda_6.xvg,0.121,6,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_121_lambda_7.xvg,0.121,7,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_121_lambda_8.xvg,0.121,8,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_121_lambda_9.xvg,0.121,9,0.0,4.0923735e+19,-2.7894823e+16,0.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0,-91977269000.0
dhdl_modified_122_lambda_0.xvg,0.122,0,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_122_lambda_1.xvg,0.122,1,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_122_lambda_2.xvg,0.122,2,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_122_lambda_3.xvg,0.122,3,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_122_lambda_4.xvg,0.122,4,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_122_lambda_5.xvg,0.122,5,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_122_lambda_6.xvg,0.122,6,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_122_lambda_7.xvg,0.122,7,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_122_lambda_8.xvg,0.122,8,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_122_lambda_9.xvg,0.122,9,0.0,3.309771e+19,-2.4082891e+16,0.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0,-83394437000.0
dhdl_modified_123_lambda_0.xvg,0.123,0,0.0,2.68143e+19,-2.0816609e+16,0.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0
dhdl_modified_123_lambda_1.xvg,0.123,1,0.0,2.68143e+19,-2.0816609e+16,0.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0
dhdl_modified_123_lambda_2.xvg,0.123,2,0.0,2.68143e+19,-2.0816609e+16,0.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0
dhdl_modified_123_lambda_3.xvg,0.123,3,0.0,2.68143e+19,-2.0816609e+16,0.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0
dhdl_modified_123_lambda_4.xvg,0.123,4,0.0,2.68143e+19,-2.0816609e+16,0.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0
dhdl_modified_123_lambda_5.xvg,0.123,5,0.0,2.68143e+19,-2.0816609e+16,0.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0
dhdl_modified_123_lambda_6.xvg,0.123,6,0.0,2.68143e+19,-2.0816609e+16,0.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0
dhdl_modified_123_lambda_7.xvg,0.123,7,0.0,2.68143e+19,-2.0816609e+16,0.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0
dhdl_modified_123_lambda_8.xvg,0.123,8,0.0,2.68143e+19,-2.0816609e+16,0.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672469000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0,-75672470000.0
