XVG Filename,Distance (nm),Lambda State,Time (ps),Total Energy (kJ/mol),dH/dλ vdw-lambda = 0.0000,ΔH λ to 0.0000,ΔH λ to 0.1000,ΔH λ to 0.2000,ΔH λ to 0.3000,ΔH λ to 0.4000,ΔH λ to 0.5000,ΔH λ to 0.6000,ΔH λ to 0.7000,ΔH λ to 0.8000,ΔH λ to 0.9000,ΔH λ to 1.0000
dhdl_modified_439_lambda_6.xvg,0.439,6,0.0,152023.56,-2626644.0,0.0,-18595.232,-18791.964,-18830.192,-18843.166,-18849.478,-18852.449,-18853.608,-18853.965,-18854.04,-18854.047
dhdl_modified_439_lambda_7.xvg,0.439,7,0.0,152023.56,-2626644.0,0.0,-18595.232,-18791.964,-18830.192,-18843.166,-18849.478,-18852.449,-18853.608,-18853.965,-18854.04,-18854.047
dhdl_modified_439_lambda_8.xvg,0.439,8,0.0,152023.56,-2626644.0,0.0,-18595.232,-18791.964,-18830.192,-18843.166,-18849.478,-18852.449,-18853.608,-18853.965,-18854.04,-18854.047
dhdl_modified_439_lambda_9.xvg,0.439,9,0.0,152023.56,-2626644.0,0.0,-18595.232,-18791.964,-18830.192,-18843.166,-18849.478,-18852.449,-18853.608,-18853.965,-18854.04,-18854.047
dhdl_modified_440_lambda_0.xvg,0.44,0,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_440_lambda_1.xvg,0.44,1,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_440_lambda_2.xvg,0.44,2,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_440_lambda_3.xvg,0.44,3,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_440_lambda_4.xvg,0.44,4,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_440_lambda_5.xvg,0.44,5,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_440_lambda_6.xvg,0.44,6,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_440_lambda_7.xvg,0.44,7,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_440_lambda_8.xvg,0.44,8,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_440_lambda_9.xvg,0.44,9,0.0,143870.03,-2521599.5,0.0,-18087.645,-18283.574,-18321.713,-18334.668,-18340.973,-18343.941,-18345.097,-18345.453,-18345.528,-18345.535
dhdl_modified_441_lambda_0.xvg,0.441,0,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_441_lambda_1.xvg,0.441,1,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_441_lambda_2.xvg,0.441,2,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_441_lambda_3.xvg,0.441,3,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_441_lambda_4.xvg,0.441,4,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_441_lambda_5.xvg,0.441,5,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_441_lambda_6.xvg,0.441,6,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_441_lambda_7.xvg,0.441,7,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_441_lambda_8.xvg,0.441,8,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_441_lambda_9.xvg,0.441,9,0.0,136185.66,-2420979.8,0.0,-17594.85,-17789.973,-17828.022,-17840.957,-17847.255,-17850.219,-17851.373,-17851.729,-17851.804,-17851.811
dhdl_modified_442_lambda_0.xvg,0.442,0,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_442_lambda_1.xvg,0.442,1,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_442_lambda_2.xvg,0.442,2,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_442_lambda_3.xvg,0.442,3,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_442_lambda_4.xvg,0.442,4,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_442_lambda_5.xvg,0.442,5,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_442_lambda_6.xvg,0.442,6,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_442_lambda_7.xvg,0.442,7,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_442_lambda_8.xvg,0.442,8,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_442_lambda_9.xvg,0.442,9,0.0,128942.36,-2324591.0,0.0,-17116.401,-17310.712,-17348.671,-17361.586,-17367.877,-17370.837,-17371.99,-17372.345,-17372.419,-17372.426
dhdl_modified_443_lambda_0.xvg,0.443,0,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_443_lambda_1.xvg,0.443,1,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_443_lambda_2.xvg,0.443,2,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_443_lambda_3.xvg,0.443,3,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_443_lambda_4.xvg,0.443,4,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_443_lambda_5.xvg,0.443,5,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_443_lambda_6.xvg,0.443,6,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_443_lambda_7.xvg,0.443,7,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_443_lambda_8.xvg,0.443,8,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_443_lambda_9.xvg,0.443,9,0.0,122112.95,-2232240.5,0.0,-16651.815,-16845.31,-16883.177,-16896.072,-16902.357,-16905.313,-16906.463,-16906.817,-16906.892,-16906.898
dhdl_modified_444_lambda_0.xvg,0.444,0,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_444_lambda_1.xvg,0.444,1,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_444_lambda_2.xvg,0.444,2,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_444_lambda_3.xvg,0.444,3,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_444_lambda_4.xvg,0.444,4,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_444_lambda_5.xvg,0.444,5,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_444_lambda_6.xvg,0.444,6,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_444_lambda_7.xvg,0.444,7,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_444_lambda_8.xvg,0.444,8,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_444_lambda_9.xvg,0.444,9,0.0,115673.38,-2143760.8,0.0,-16200.719,-16393.393,-16431.169,-16444.044,-16450.321,-16453.273,-16454.421,-16454.775,-16454.849,-16454.855
dhdl_modified_445_lambda_0.xvg,0.445,0,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_445_lambda_1.xvg,0.445,1,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_445_lambda_2.xvg,0.445,2,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_445_lambda_3.xvg,0.445,3,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_445_lambda_4.xvg,0.445,4,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_445_lambda_5.xvg,0.445,5,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_445_lambda_6.xvg,0.445,6,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_445_lambda_7.xvg,0.445,7,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_445_lambda_8.xvg,0.445,8,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_445_lambda_9.xvg,0.445,9,0.0,109599.77,-2058976.6,0.0,-15762.665,-15954.514,-15992.197,-16005.052,-16011.323,-16014.27,-16015.416,-16015.769,-16015.843,-16015.85
dhdl_modified_446_lambda_0.xvg,0.446,0,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_446_lambda_1.xvg,0.446,1,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_446_lambda_2.xvg,0.446,2,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_446_lambda_3.xvg,0.446,3,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_446_lambda_4.xvg,0.446,4,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_446_lambda_5.xvg,0.446,5,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_446_lambda_6.xvg,0.446,6,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_446_lambda_7.xvg,0.446,7,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_446_lambda_8.xvg,0.446,8,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_446_lambda_9.xvg,0.446,9,0.0,103870.12,-1977724.5,0.0,-15337.246,-15528.265,-15565.855,-15578.689,-15584.953,-15587.896,-15589.041,-15589.392,-15589.466,-15589.473
dhdl_modified_447_lambda_0.xvg,0.447,0,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_447_lambda_1.xvg,0.447,1,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_447_lambda_2.xvg,0.447,2,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_447_lambda_3.xvg,0.447,3,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_447_lambda_4.xvg,0.447,4,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_447_lambda_5.xvg,0.447,5,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_447_lambda_6.xvg,0.447,6,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_447_lambda_7.xvg,0.447,7,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_447_lambda_8.xvg,0.447,8,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_447_lambda_9.xvg,0.447,9,0.0,98464.18,-1899853.2,0.0,-14924.088,-15114.274,-15151.769,-15164.583,-15170.839,-15173.778,-15174.921,-15175.272,-15175.345,-15175.352
dhdl_modified_448_lambda_0.xvg,0.448,0,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_448_lambda_1.xvg,0.448,1,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_448_lambda_2.xvg,0.448,2,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_448_lambda_3.xvg,0.448,3,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_448_lambda_4.xvg,0.448,4,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_448_lambda_5.xvg,0.448,5,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_448_lambda_6.xvg,0.448,6,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_448_lambda_7.xvg,0.448,7,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_448_lambda_8.xvg,0.448,8,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_448_lambda_9.xvg,0.448,9,0.0,93361.938,-1825206.0,0.0,-14522.763,-14712.111,-14749.512,-14762.304,-14768.554,-14771.488,-14772.629,-14772.979,-14773.052,-14773.059
dhdl_modified_449_lambda_0.xvg,0.449,0,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_449_lambda_1.xvg,0.449,1,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_449_lambda_2.xvg,0.449,2,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_449_lambda_3.xvg,0.449,3,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_449_lambda_4.xvg,0.449,4,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_449_lambda_5.xvg,0.449,5,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_449_lambda_6.xvg,0.449,6,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_449_lambda_7.xvg,0.449,7,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_449_lambda_8.xvg,0.449,8,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_449_lambda_9.xvg,0.449,9,0.0,88546.266,-1753654.6,0.0,-14132.977,-14321.483,-14358.788,-14371.56,-14377.801,-14380.731,-14381.87,-14382.219,-14382.292,-14382.299
dhdl_modified_450_lambda_0.xvg,0.45,0,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_450_lambda_1.xvg,0.45,1,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_450_lambda_2.xvg,0.45,2,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_450_lambda_3.xvg,0.45,3,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_450_lambda_4.xvg,0.45,4,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_450_lambda_5.xvg,0.45,5,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_450_lambda_6.xvg,0.45,6,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_450_lambda_7.xvg,0.45,7,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_450_lambda_8.xvg,0.45,8,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_450_lambda_9.xvg,0.45,9,0.0,83999.789,-1685059.0,0.0,-13754.345,-13942.004,-13979.213,-13991.963,-13998.198,-14001.123,-14002.26,-14002.608,-14002.681,-14002.688
dhdl_modified_451_lambda_0.xvg,0.451,0,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_451_lambda_1.xvg,0.451,1,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_451_lambda_2.xvg,0.451,2,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_451_lambda_3.xvg,0.451,3,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_451_lambda_4.xvg,0.451,4,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_451_lambda_5.xvg,0.451,5,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_451_lambda_6.xvg,0.451,6,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_451_lambda_7.xvg,0.451,7,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_451_lambda_8.xvg,0.451,8,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_451_lambda_9.xvg,0.451,9,0.0,79706.562,-1619290.1,0.0,-13386.52,-13573.329,-13610.441,-13623.17,-13629.397,-13632.318,-13633.452,-13633.8,-13633.873,-13633.879
dhdl_modified_452_lambda_0.xvg,0.452,0,0.0,75651.711,-1556226.5,0.0,-13029.181,-13215.135,-13252.149,-13264.857,-13271.076,-13273.993,-13275.125,-13275.472,-13275.544,-13275.551
dhdl_modified_452_lambda_1.xvg,0.452,1,0.0,75651.711,-1556226.5,0.0,-13029.181,-13215.135,-13252.149,-13264.857,-13271.076,-13273.993,-13275.125,-13275.472,-13275.544,-13275.551
dhdl_modified_452_lambda_2.xvg,0.452,2,0.0,75651.711,-1556226.5,0.0,-13029.181,-13215.135,-13252.149,-13264.857,-13271.076,-13273.993,-13275.125,-13275.472,-13275.544,-13275.551
dhdl_modified_452_lambda_3.xvg,0.452,3,0.0,75651.711,-1556226.5,0.0,-13029.181,-13215.135,-13252.149,-13264.857,-13271.076,-13273.993,-13275.125,-13275.472,-13275.544,-13275.551
dhdl_modified_452_lambda_4.xvg,0.452,4,0.0,75651.711,-1556226.5,0.0,-13029.181,-13215.135,-13252.149,-13264.857,-13271.076,-13273.993,-13275.125,-13275.472,-13275.544,-13275.551
dhdl_modified_452_lambda_5.xvg,0.452,5,0.0,75651.711,-1556226.5,0.0,-13029.181,-13215.135,-13252.149,-13264.857,-13271.076,-13273.993,-13275.125,-13275.472,-13275.544,-13275.551
